"ID","context_id","context_title","context_length","context","question","answer","start position","question type"
"459","59","Kondisi Sosial Politik Makkah dan Madinah (2)","1697","Dalam bidang ekonomi, ada dikenal istilah ilaf, yaitu perjalanan komersial yang merupakan tradisi masyarakat sebelum Islam di Makkah yang dilegitimasi Alquran dalam Surah Quraisy. Musim panas ke Syria, sedangkan musim dingin ke Yaman. 

Beralih ke kota satunya, Madinah saat itu merupakan sebuah kota yang heterogen, dimana di dalamnya terdapat dua kebudayaan dan tradisi yang berbeda. Sekalipun terdapat orang-orang Arab yang memeluk Yahudi dan ada di antara mereka yang terikat hubungan perkawinan, tapi sikap dan pola hidup suku-suku Yahudi yang terdiri dari dua puluh suku itu secara umum berbeda dari orang-orang Arab. 

W. Montgomery Watt dalam bukunya ""Muhammad Propet and State Man"" menjelaskan kondisi sosial politik Madinah sebelum peristiwa hijrah. Watt menulis bahwa keadaan di Madinah berbeda dengan keadaan di Makkah. Di Makkah dan daerah sekitarnya tidak ada lahan pertanian, konsekuensinya eksistensi kota tersebut tergantung pada perdagangan, sebaliknya Madinah adalah sebuah oasis pertanian. Sebagaimana Makkah, Madinah merupakan perkampungan yang disibukkan oleh konflik horisontal yang sengit dan anarkis antara kelompok suku-suku terpandang, diantaranya Aus dan Khazraj. Konflik yang berkepanjangan itu membuat rakyat kecil selalu merasa tidak aman dan menimbulkan permasalahan eksistensial di Madinah. Selanjutnya berbeda dengan Makkah, Madinah senantiasa mengalami perubahan sosial yang meninggalkan bentuk kemasyarakatan absolut model Badui. Kehidupan sosial Madinah secara berangsur-angsur diwarnai oleh unsur kedekatan ruang daripada unsur kekerabatan. Yang jelas, Madinah memiliki sejumlah warga Yahudi yang sebagian besar pengikutnya lebih simpati terhadap monoteisme.
","Apa itu perjalanan komersial yang merupakan tradisi masyarakat sebelum Islam?","ilaf","42","what"
"460","59","Kondisi Sosial Politik Makkah dan Madinah (2)","1697","Dalam bidang ekonomi, ada dikenal istilah ilaf, yaitu perjalanan komersial yang merupakan tradisi masyarakat sebelum Islam di Makkah yang dilegitimasi Alquran dalam Surah Quraisy. Musim panas ke Syria, sedangkan musim dingin ke Yaman. 

Beralih ke kota satunya, Madinah saat itu merupakan sebuah kota yang heterogen, dimana di dalamnya terdapat dua kebudayaan dan tradisi yang berbeda. Sekalipun terdapat orang-orang Arab yang memeluk Yahudi dan ada di antara mereka yang terikat hubungan perkawinan, tapi sikap dan pola hidup suku-suku Yahudi yang terdiri dari dua puluh suku itu secara umum berbeda dari orang-orang Arab. 

W. Montgomery Watt dalam bukunya ""Muhammad Propet and State Man"" menjelaskan kondisi sosial politik Madinah sebelum peristiwa hijrah. Watt menulis bahwa keadaan di Madinah berbeda dengan keadaan di Makkah. Di Makkah dan daerah sekitarnya tidak ada lahan pertanian, konsekuensinya eksistensi kota tersebut tergantung pada perdagangan, sebaliknya Madinah adalah sebuah oasis pertanian. Sebagaimana Makkah, Madinah merupakan perkampungan yang disibukkan oleh konflik horisontal yang sengit dan anarkis antara kelompok suku-suku terpandang, diantaranya Aus dan Khazraj. Konflik yang berkepanjangan itu membuat rakyat kecil selalu merasa tidak aman dan menimbulkan permasalahan eksistensial di Madinah. Selanjutnya berbeda dengan Makkah, Madinah senantiasa mengalami perubahan sosial yang meninggalkan bentuk kemasyarakatan absolut model Badui. Kehidupan sosial Madinah secara berangsur-angsur diwarnai oleh unsur kedekatan ruang daripada unsur kekerabatan. Yang jelas, Madinah memiliki sejumlah warga Yahudi yang sebagian besar pengikutnya lebih simpati terhadap monoteisme.
","Pada tradisi masyarakat Arab sebelum Islam di Makkah ada perdagangan komersial atau yang biasa disebut Ilaf. Pada musim panas, masyarakat Arab berdagang kemana?","Syria","195","where"
"461","59","Kondisi Sosial Politik Makkah dan Madinah (2)","1697","Dalam bidang ekonomi, ada dikenal istilah ilaf, yaitu perjalanan komersial yang merupakan tradisi masyarakat sebelum Islam di Makkah yang dilegitimasi Alquran dalam Surah Quraisy. Musim panas ke Syria, sedangkan musim dingin ke Yaman. 

Beralih ke kota satunya, Madinah saat itu merupakan sebuah kota yang heterogen, dimana di dalamnya terdapat dua kebudayaan dan tradisi yang berbeda. Sekalipun terdapat orang-orang Arab yang memeluk Yahudi dan ada di antara mereka yang terikat hubungan perkawinan, tapi sikap dan pola hidup suku-suku Yahudi yang terdiri dari dua puluh suku itu secara umum berbeda dari orang-orang Arab. 

W. Montgomery Watt dalam bukunya ""Muhammad Propet and State Man"" menjelaskan kondisi sosial politik Madinah sebelum peristiwa hijrah. Watt menulis bahwa keadaan di Madinah berbeda dengan keadaan di Makkah. Di Makkah dan daerah sekitarnya tidak ada lahan pertanian, konsekuensinya eksistensi kota tersebut tergantung pada perdagangan, sebaliknya Madinah adalah sebuah oasis pertanian. Sebagaimana Makkah, Madinah merupakan perkampungan yang disibukkan oleh konflik horisontal yang sengit dan anarkis antara kelompok suku-suku terpandang, diantaranya Aus dan Khazraj. Konflik yang berkepanjangan itu membuat rakyat kecil selalu merasa tidak aman dan menimbulkan permasalahan eksistensial di Madinah. Selanjutnya berbeda dengan Makkah, Madinah senantiasa mengalami perubahan sosial yang meninggalkan bentuk kemasyarakatan absolut model Badui. Kehidupan sosial Madinah secara berangsur-angsur diwarnai oleh unsur kedekatan ruang daripada unsur kekerabatan. Yang jelas, Madinah memiliki sejumlah warga Yahudi yang sebagian besar pengikutnya lebih simpati terhadap monoteisme.
","Kota mana yang sangat bergantung dengan perdagangan karena tidak banyak lahan pertanian?","Makkah","835","what"
"462","59","Kondisi Sosial Politik Makkah dan Madinah (2)","1697","Dalam bidang ekonomi, ada dikenal istilah ilaf, yaitu perjalanan komersial yang merupakan tradisi masyarakat sebelum Islam di Makkah yang dilegitimasi Alquran dalam Surah Quraisy. Musim panas ke Syria, sedangkan musim dingin ke Yaman. 

Beralih ke kota satunya, Madinah saat itu merupakan sebuah kota yang heterogen, dimana di dalamnya terdapat dua kebudayaan dan tradisi yang berbeda. Sekalipun terdapat orang-orang Arab yang memeluk Yahudi dan ada di antara mereka yang terikat hubungan perkawinan, tapi sikap dan pola hidup suku-suku Yahudi yang terdiri dari dua puluh suku itu secara umum berbeda dari orang-orang Arab. 

W. Montgomery Watt dalam bukunya ""Muhammad Propet and State Man"" menjelaskan kondisi sosial politik Madinah sebelum peristiwa hijrah. Watt menulis bahwa keadaan di Madinah berbeda dengan keadaan di Makkah. Di Makkah dan daerah sekitarnya tidak ada lahan pertanian, konsekuensinya eksistensi kota tersebut tergantung pada perdagangan, sebaliknya Madinah adalah sebuah oasis pertanian. Sebagaimana Makkah, Madinah merupakan perkampungan yang disibukkan oleh konflik horisontal yang sengit dan anarkis antara kelompok suku-suku terpandang, diantaranya Aus dan Khazraj. Konflik yang berkepanjangan itu membuat rakyat kecil selalu merasa tidak aman dan menimbulkan permasalahan eksistensial di Madinah. Selanjutnya berbeda dengan Makkah, Madinah senantiasa mengalami perubahan sosial yang meninggalkan bentuk kemasyarakatan absolut model Badui. Kehidupan sosial Madinah secara berangsur-angsur diwarnai oleh unsur kedekatan ruang daripada unsur kekerabatan. Yang jelas, Madinah memiliki sejumlah warga Yahudi yang sebagian besar pengikutnya lebih simpati terhadap monoteisme.
","Apa yang sebagian besar pengikut Yahudi di Madinah simpati terhadapnya?","monoteisme","1685","what"
"463","59","Kondisi Sosial Politik Makkah dan Madinah (2)","1697","Dalam bidang ekonomi, ada dikenal istilah ilaf, yaitu perjalanan komersial yang merupakan tradisi masyarakat sebelum Islam di Makkah yang dilegitimasi Alquran dalam Surah Quraisy. Musim panas ke Syria, sedangkan musim dingin ke Yaman. 

Beralih ke kota satunya, Madinah saat itu merupakan sebuah kota yang heterogen, dimana di dalamnya terdapat dua kebudayaan dan tradisi yang berbeda. Sekalipun terdapat orang-orang Arab yang memeluk Yahudi dan ada di antara mereka yang terikat hubungan perkawinan, tapi sikap dan pola hidup suku-suku Yahudi yang terdiri dari dua puluh suku itu secara umum berbeda dari orang-orang Arab. 

W. Montgomery Watt dalam bukunya ""Muhammad Propet and State Man"" menjelaskan kondisi sosial politik Madinah sebelum peristiwa hijrah. Watt menulis bahwa keadaan di Madinah berbeda dengan keadaan di Makkah. Di Makkah dan daerah sekitarnya tidak ada lahan pertanian, konsekuensinya eksistensi kota tersebut tergantung pada perdagangan, sebaliknya Madinah adalah sebuah oasis pertanian. Sebagaimana Makkah, Madinah merupakan perkampungan yang disibukkan oleh konflik horisontal yang sengit dan anarkis antara kelompok suku-suku terpandang, diantaranya Aus dan Khazraj. Konflik yang berkepanjangan itu membuat rakyat kecil selalu merasa tidak aman dan menimbulkan permasalahan eksistensial di Madinah. Selanjutnya berbeda dengan Makkah, Madinah senantiasa mengalami perubahan sosial yang meninggalkan bentuk kemasyarakatan absolut model Badui. Kehidupan sosial Madinah secara berangsur-angsur diwarnai oleh unsur kedekatan ruang daripada unsur kekerabatan. Yang jelas, Madinah memiliki sejumlah warga Yahudi yang sebagian besar pengikutnya lebih simpati terhadap monoteisme.
","Berapa suku Yahudi yang terdapat di Madinah?","dua puluh","562","how many"
"464","59","Kondisi Sosial Politik Makkah dan Madinah (2)","1697","Dalam bidang ekonomi, ada dikenal istilah ilaf, yaitu perjalanan komersial yang merupakan tradisi masyarakat sebelum Islam di Makkah yang dilegitimasi Alquran dalam Surah Quraisy. Musim panas ke Syria, sedangkan musim dingin ke Yaman. 

Beralih ke kota satunya, Madinah saat itu merupakan sebuah kota yang heterogen, dimana di dalamnya terdapat dua kebudayaan dan tradisi yang berbeda. Sekalipun terdapat orang-orang Arab yang memeluk Yahudi dan ada di antara mereka yang terikat hubungan perkawinan, tapi sikap dan pola hidup suku-suku Yahudi yang terdiri dari dua puluh suku itu secara umum berbeda dari orang-orang Arab. 

W. Montgomery Watt dalam bukunya ""Muhammad Propet and State Man"" menjelaskan kondisi sosial politik Madinah sebelum peristiwa hijrah. Watt menulis bahwa keadaan di Madinah berbeda dengan keadaan di Makkah. Di Makkah dan daerah sekitarnya tidak ada lahan pertanian, konsekuensinya eksistensi kota tersebut tergantung pada perdagangan, sebaliknya Madinah adalah sebuah oasis pertanian. Sebagaimana Makkah, Madinah merupakan perkampungan yang disibukkan oleh konflik horisontal yang sengit dan anarkis antara kelompok suku-suku terpandang, diantaranya Aus dan Khazraj. Konflik yang berkepanjangan itu membuat rakyat kecil selalu merasa tidak aman dan menimbulkan permasalahan eksistensial di Madinah. Selanjutnya berbeda dengan Makkah, Madinah senantiasa mengalami perubahan sosial yang meninggalkan bentuk kemasyarakatan absolut model Badui. Kehidupan sosial Madinah secara berangsur-angsur diwarnai oleh unsur kedekatan ruang daripada unsur kekerabatan. Yang jelas, Madinah memiliki sejumlah warga Yahudi yang sebagian besar pengikutnya lebih simpati terhadap monoteisme.
","Siapa yang menjelaskan kondisi sosial politik Madinah sebelum peristiwa hijrah?","W. Montgomery Watt","626","who"
"465","59","Kondisi Sosial Politik Makkah dan Madinah (2)","1697","Dalam bidang ekonomi, ada dikenal istilah ilaf, yaitu perjalanan komersial yang merupakan tradisi masyarakat sebelum Islam di Makkah yang dilegitimasi Alquran dalam Surah Quraisy. Musim panas ke Syria, sedangkan musim dingin ke Yaman. 

Beralih ke kota satunya, Madinah saat itu merupakan sebuah kota yang heterogen, dimana di dalamnya terdapat dua kebudayaan dan tradisi yang berbeda. Sekalipun terdapat orang-orang Arab yang memeluk Yahudi dan ada di antara mereka yang terikat hubungan perkawinan, tapi sikap dan pola hidup suku-suku Yahudi yang terdiri dari dua puluh suku itu secara umum berbeda dari orang-orang Arab. 

W. Montgomery Watt dalam bukunya ""Muhammad Propet and State Man"" menjelaskan kondisi sosial politik Madinah sebelum peristiwa hijrah. Watt menulis bahwa keadaan di Madinah berbeda dengan keadaan di Makkah. Di Makkah dan daerah sekitarnya tidak ada lahan pertanian, konsekuensinya eksistensi kota tersebut tergantung pada perdagangan, sebaliknya Madinah adalah sebuah oasis pertanian. Sebagaimana Makkah, Madinah merupakan perkampungan yang disibukkan oleh konflik horisontal yang sengit dan anarkis antara kelompok suku-suku terpandang, diantaranya Aus dan Khazraj. Konflik yang berkepanjangan itu membuat rakyat kecil selalu merasa tidak aman dan menimbulkan permasalahan eksistensial di Madinah. Selanjutnya berbeda dengan Makkah, Madinah senantiasa mengalami perubahan sosial yang meninggalkan bentuk kemasyarakatan absolut model Badui. Kehidupan sosial Madinah secara berangsur-angsur diwarnai oleh unsur kedekatan ruang daripada unsur kekerabatan. Yang jelas, Madinah memiliki sejumlah warga Yahudi yang sebagian besar pengikutnya lebih simpati terhadap monoteisme.
","Siapa yang terlibat dalam konflik horisontal di Madinah?","Aus dan Khazraj","1175","who"
"466","59","Kondisi Sosial Politik Makkah dan Madinah (2)","1697","Dalam bidang ekonomi, ada dikenal istilah ilaf, yaitu perjalanan komersial yang merupakan tradisi masyarakat sebelum Islam di Makkah yang dilegitimasi Alquran dalam Surah Quraisy. Musim panas ke Syria, sedangkan musim dingin ke Yaman. 

Beralih ke kota satunya, Madinah saat itu merupakan sebuah kota yang heterogen, dimana di dalamnya terdapat dua kebudayaan dan tradisi yang berbeda. Sekalipun terdapat orang-orang Arab yang memeluk Yahudi dan ada di antara mereka yang terikat hubungan perkawinan, tapi sikap dan pola hidup suku-suku Yahudi yang terdiri dari dua puluh suku itu secara umum berbeda dari orang-orang Arab. 

W. Montgomery Watt dalam bukunya ""Muhammad Propet and State Man"" menjelaskan kondisi sosial politik Madinah sebelum peristiwa hijrah. Watt menulis bahwa keadaan di Madinah berbeda dengan keadaan di Makkah. Di Makkah dan daerah sekitarnya tidak ada lahan pertanian, konsekuensinya eksistensi kota tersebut tergantung pada perdagangan, sebaliknya Madinah adalah sebuah oasis pertanian. Sebagaimana Makkah, Madinah merupakan perkampungan yang disibukkan oleh konflik horisontal yang sengit dan anarkis antara kelompok suku-suku terpandang, diantaranya Aus dan Khazraj. Konflik yang berkepanjangan itu membuat rakyat kecil selalu merasa tidak aman dan menimbulkan permasalahan eksistensial di Madinah. Selanjutnya berbeda dengan Makkah, Madinah senantiasa mengalami perubahan sosial yang meninggalkan bentuk kemasyarakatan absolut model Badui. Kehidupan sosial Madinah secara berangsur-angsur diwarnai oleh unsur kedekatan ruang daripada unsur kekerabatan. Yang jelas, Madinah memiliki sejumlah warga Yahudi yang sebagian besar pengikutnya lebih simpati terhadap monoteisme.
","Siapa yang sebagian besar pengikutnya lebih simpati terhadap monoteisme di Madinah?","Yahudi","1623","who"
"467","60","Kondisi Sosial Politik Makkah dan Madinah (3)","1791","Sebelum Nabi Muhammad saw hijrah ke Madinah, di sana telah ada beberapa kabilah, mereka adalah Kabilah Aus dan Khazraj. Dari golongan Yahudi ada tiga kabilah besar, yaitu Qainuqa', Nadir, dan Quraizah. Kabilah Aus dan Khazraj berasal dari nama orang, yaitu ""Aus"" dan ""Khazraj"" yang merupakan dua orang laki-laki kakak beradik. Keturunan mereka terbagi menjadi dua golongan yang akhirnya saling bermusuhan. Kedua kelompok ini memiliki anggota yang sama banyaknya dan sama kuatnya. Peperangan di antara kedua golongan ini tidak pernah berhenti selama lebih kurang 120 tahun dan belum ada pihak yang menang. Tidak ada bangsa atau golongan lain yang hendak mendamaikan mereka. Kedua gololongan ini sama-sama memegang kekuasaan di kota Madinah. 

Marga-marga kabilah Aus tinggal di wilayah selatan dan timur, yang merupakan dataran tinggi Madinah. Sedangkan marga-marga kabilah Khazraj tinggal di wilayah tengah-utara yang merupakan dataran rendah Madinah. Di belakang mereka tidak ada apapun kecuali kesunyian Hirrah Wabrah. Kabilah Aus mendiami wilayah-wilayah pertanian yang kaya di Madinah. Mereka bertetangga dengan kabilah-kabilah Yahudi yang terpenting dan sekutu-sekutu mereka. Sedangkan kabilah Khazraj mendiami wilayah-wilayah yang kurang subur, dan bertetangga dengan kabilah Yahudi yang besar yakni Qainuqa'. Pada tahun ke-10 dari kenabian Muhammad SAW, kedua golongan ini berperang sangat hebat sehingga sebagian pemimpin mereka banyak yang tewas. Pada waktu itu, yang mendapat kemenangan ialah golongan Khazraj karena mempunyai lebih banyak jumlah anggotanya daripada golongan Aus. Selain itu, golongan Khazraj mendapat bantuan senjata dari bala tentara dari kaum Yahudi Bani Nadhir dan Bani Qainuqa', sedangkan golongan Aus hanya memperoleh bantuan dari kaum Yahudi Bani Quraizhah.","Siapa yang membantu golongan Khazraj dalam perang?","kaum Yahudi Bani Nadhir dan Bani Qainuqa'","1668","who"
"468","60","Kondisi Sosial Politik Makkah dan Madinah (3)","1791","Sebelum Nabi Muhammad saw hijrah ke Madinah, di sana telah ada beberapa kabilah, mereka adalah Kabilah Aus dan Khazraj. Dari golongan Yahudi ada tiga kabilah besar, yaitu Qainuqa', Nadir, dan Quraizah. Kabilah Aus dan Khazraj berasal dari nama orang, yaitu ""Aus"" dan ""Khazraj"" yang merupakan dua orang laki-laki kakak beradik. Keturunan mereka terbagi menjadi dua golongan yang akhirnya saling bermusuhan. Kedua kelompok ini memiliki anggota yang sama banyaknya dan sama kuatnya. Peperangan di antara kedua golongan ini tidak pernah berhenti selama lebih kurang 120 tahun dan belum ada pihak yang menang. Tidak ada bangsa atau golongan lain yang hendak mendamaikan mereka. Kedua gololongan ini sama-sama memegang kekuasaan di kota Madinah. 

Marga-marga kabilah Aus tinggal di wilayah selatan dan timur, yang merupakan dataran tinggi Madinah. Sedangkan marga-marga kabilah Khazraj tinggal di wilayah tengah-utara yang merupakan dataran rendah Madinah. Di belakang mereka tidak ada apapun kecuali kesunyian Hirrah Wabrah. Kabilah Aus mendiami wilayah-wilayah pertanian yang kaya di Madinah. Mereka bertetangga dengan kabilah-kabilah Yahudi yang terpenting dan sekutu-sekutu mereka. Sedangkan kabilah Khazraj mendiami wilayah-wilayah yang kurang subur, dan bertetangga dengan kabilah Yahudi yang besar yakni Qainuqa'. Pada tahun ke-10 dari kenabian Muhammad SAW, kedua golongan ini berperang sangat hebat sehingga sebagian pemimpin mereka banyak yang tewas. Pada waktu itu, yang mendapat kemenangan ialah golongan Khazraj karena mempunyai lebih banyak jumlah anggotanya daripada golongan Aus. Selain itu, golongan Khazraj mendapat bantuan senjata dari bala tentara dari kaum Yahudi Bani Nadhir dan Bani Qainuqa', sedangkan golongan Aus hanya memperoleh bantuan dari kaum Yahudi Bani Quraizhah.","Apa nama kabilah Yahudi yang bertetangga dengan kabilah Khazraj?","Qainuqa'","1306","what"
